# time  ID  size  fromHost  toHost  TTL  isResponse
104088.0000 M3530 745127 n66 n67 300 N 
104115.0000 M3531 905811 n64 n70 300 N 
104143.0000 M3532 661894 n61 n14 300 N 
104170.0000 M3533 598382 n87 n22 300 N 
104197.0000 M3534 917421 n0 n38 300 N 
104225.0000 M3535 532666 n22 n17 300 N 
104254.0000 M3536 632100 n30 n9 300 N 
104283.0000 M3537 927607 n2 n87 300 N 
104316.0000 M3538 948215 n81 n44 300 N 
104345.0000 M3539 973737 n51 n75 300 N 
104373.0000 M3540 880178 n72 n23 300 N 
104407.0000 M3541 537942 n43 n85 300 N 
104437.0000 M3542 714978 n50 n65 300 N 
104463.0000 M3543 787238 n46 n68 300 N 
104495.0000 M3544 998202 n18 n49 300 N 
104521.0000 M3545 782945 n88 n24 300 N 
104548.0000 M3546 694699 n61 n45 300 N 
104582.0000 M3547 961268 n12 n76 300 N 
104610.0000 M3548 792746 n95 n21 300 N 
104638.0000 M3549 573868 n44 n80 300 N 
104669.0000 M3550 659597 n87 n76 300 N 
104695.0000 M3551 979288 n36 n31 300 N 
104729.0000 M3552 857262 n7 n50 300 N 
104762.0000 M3553 924042 n89 n66 300 N 
104793.0000 M3554 952998 n18 n24 300 N 
104822.0000 M3555 696278 n71 n60 300 N 
104848.0000 M3556 630834 n1 n27 300 N 
104881.0000 M3557 938674 n93 n38 300 N 
104907.0000 M3558 604434 n28 n22 300 N 
104935.0000 M3559 767476 n60 n20 300 N 
104965.0000 M3560 612036 n37 n92 300 N 
104995.0000 M3561 633047 n20 n44 300 N 
105022.0000 M3562 969933 n47 n69 300 N 
105054.0000 M3563 882741 n85 n58 300 N 
105087.0000 M3564 604015 n39 n65 300 N 
105116.0000 M3565 833069 n71 n13 300 N 
105141.0000 M3566 561907 n18 n46 300 N 
105174.0000 M3567 708510 n11 n61 300 N 
105200.0000 M3568 672449 n79 n55 300 N 
105233.0000 M3569 544618 n14 n46 300 N 
105261.0000 M3570 545475 n54 n81 300 N 
105287.0000 M3571 744788 n77 n73 300 N 
105319.0000 M3572 679589 n12 n20 300 N 
105345.0000 M3573 967297 n17 n47 300 N 
105371.0000 M3574 660279 n93 n98 300 N 
105398.0000 M3575 593786 n24 n10 300 N 
105427.0000 M3576 588936 n1 n14 300 N 
105455.0000 M3577 855752 n59 n91 300 N 
105484.0000 M3578 802828 n56 n50 300 N 
105517.0000 M3579 622198 n88 n2 300 N 
105546.0000 M3580 792759 n36 n94 300 N 
105572.0000 M3581 571123 n36 n73 300 N 
105604.0000 M3582 515520 n25 n97 300 N 
105636.0000 M3583 837293 n81 n18 300 N 
105663.0000 M3584 627742 n35 n2 300 N 
105696.0000 M3585 538678 n10 n88 300 N 
105727.0000 M3586 983086 n11 n26 300 N 
105760.0000 M3587 553473 n50 n86 300 N 
105788.0000 M3588 967786 n59 n7 300 N 
105814.0000 M3589 696037 n45 n50 300 N 
105845.0000 M3590 933266 n65 n43 300 N 
105877.0000 M3591 591193 n70 n76 300 N 
105907.0000 M3592 955143 n85 n42 300 N 
105938.0000 M3593 651478 n84 n60 300 N 
105967.0000 M3594 555338 n93 n89 300 N 
105992.0000 M3595 761272 n51 n59 300 N 
106023.0000 M3596 739105 n60 n84 300 N 
106055.0000 M3597 502460 n58 n25 300 N 
106082.0000 M3598 993362 n94 n59 300 N 
106114.0000 M3599 634691 n94 n96 300 N 
106145.0000 M3600 861734 n44 n47 300 N 
106175.0000 M3601 586381 n51 n73 300 N 
106209.0000 M3602 580295 n37 n5 300 N 
106240.0000 M3603 576383 n21 n93 300 N 
106269.0000 M3604 761409 n21 n96 300 N 
106295.0000 M3605 790109 n83 n31 300 N 
106323.0000 M3606 931780 n60 n92 300 N 
106351.0000 M3607 719503 n53 n54 300 N 
106381.0000 M3608 981184 n36 n98 300 N 
106413.0000 M3609 850368 n0 n34 300 N 
106443.0000 M3610 758535 n9 n85 300 N 
106469.0000 M3611 911226 n29 n70 300 N 
106498.0000 M3612 523470 n68 n93 300 N 
106524.0000 M3613 611466 n91 n17 300 N 
106556.0000 M3614 921483 n15 n50 300 N 
106590.0000 M3615 655906 n78 n98 300 N 
106623.0000 M3616 598104 n87 n85 300 N 
106650.0000 M3617 881553 n95 n68 300 N 
106682.0000 M3618 715918 n26 n31 300 N 
106711.0000 M3619 573772 n84 n44 300 N 
106738.0000 M3620 783627 n91 n76 300 N 
106766.0000 M3621 628425 n97 n1 300 N 
106796.0000 M3622 765132 n62 n91 300 N 
106822.0000 M3623 675518 n30 n7 300 N 
106847.0000 M3624 966738 n12 n13 300 N 
106878.0000 M3625 881542 n14 n91 300 N 
106905.0000 M3626 604449 n45 n85 300 N 
106938.0000 M3627 598299 n55 n18 300 N 
106971.0000 M3628 625372 n29 n75 300 N 
107005.0000 M3629 888508 n65 n78 300 N 
107033.0000 M3630 774154 n75 n49 300 N 
107061.0000 M3631 812648 n50 n3 300 N 
107088.0000 M3632 800532 n28 n83 300 N 
107121.0000 M3633 569089 n75 n52 300 N 
107147.0000 M3634 727715 n69 n65 300 N 
107180.0000 M3635 965610 n85 n24 300 N 
107205.0000 M3636 718246 n28 n55 300 N 
107231.0000 M3637 524137 n83 n32 300 N 
107260.0000 M3638 788586 n47 n5 300 N 
107293.0000 M3639 833445 n94 n26 300 N 
107320.0000 M3640 543583 n93 n55 300 N 
107345.0000 M3641 613256 n50 n60 300 N 
107371.0000 M3642 727065 n21 n93 300 N 
107396.0000 M3643 889149 n42 n22 300 N 
107428.0000 M3644 764236 n83 n36 300 N 
107457.0000 M3645 838770 n46 n0 300 N 
107491.0000 M3646 687055 n8 n9 300 N 
107517.0000 M3647 781719 n87 n73 300 N 
107542.0000 M3648 976506 n55 n50 300 N 
107569.0000 M3649 922461 n48 n97 300 N 
107602.0000 M3650 645191 n64 n39 300 N 
107636.0000 M3651 892472 n43 n86 300 N 
107669.0000 M3652 567731 n38 n40 300 N 
107696.0000 M3653 685277 n74 n57 300 N 
107726.0000 M3654 635646 n57 n41 300 N 
107753.0000 M3655 605284 n78 n74 300 N 
107785.0000 M3656 669574 n37 n44 300 N 
107818.0000 M3657 580326 n16 n11 300 N 
107844.0000 M3658 501392 n60 n19 300 N 
107872.0000 M3659 518015 n32 n15 300 N 
107902.0000 M3660 807327 n65 n46 300 N 
107930.0000 M3661 927405 n89 n39 300 N 
107960.0000 M3662 843258 n91 n20 300 N 
107989.0000 M3663 784494 n30 n42 300 N 
108019.0000 M3664 574058 n45 n42 300 N 
108046.0000 M3665 604710 n84 n89 300 N 
108076.0000 M3666 891416 n82 n33 300 N 
108101.0000 M3667 778166 n28 n34 300 N 
108130.0000 M3668 931187 n20 n77 300 N 
108163.0000 M3669 562661 n95 n96 300 N 
108194.0000 M3670 974088 n20 n52 300 N 
108222.0000 M3671 655771 n81 n79 300 N 
108256.0000 M3672 640711 n81 n85 300 N 
108289.0000 M3673 517056 n34 n14 300 N 
108321.0000 M3674 517221 n82 n72 300 N 
108350.0000 M3675 786689 n3 n30 300 N 
108383.0000 M3676 836020 n63 n96 300 N 
108416.0000 M3677 911947 n18 n76 300 N 
108449.0000 M3678 746475 n95 n30 300 N 
108482.0000 M3679 720974 n57 n24 300 N 
108515.0000 M3680 945636 n8 n62 300 N 
108548.0000 M3681 587770 n19 n4 300 N 
108581.0000 M3682 741304 n81 n14 300 N 
108607.0000 M3683 648804 n78 n54 300 N 
108639.0000 M3684 571493 n59 n34 300 N 
108669.0000 M3685 601410 n67 n48 300 N 
108694.0000 M3686 861832 n22 n72 300 N 
108720.0000 M3687 553642 n59 n78 300 N 
108751.0000 M3688 941411 n96 n71 300 N 
108785.0000 M3689 891895 n0 n31 300 N 
108817.0000 M3690 570967 n40 n37 300 N 
108850.0000 M3691 917155 n8 n70 300 N 
108875.0000 M3692 828266 n41 n16 300 N 
108908.0000 M3693 980238 n44 n40 300 N 
108940.0000 M3694 946978 n81 n7 300 N 
108970.0000 M3695 789205 n90 n76 300 N 
109003.0000 M3696 666536 n50 n63 300 N 
109035.0000 M3697 622587 n41 n31 300 N 
109068.0000 M3698 716198 n50 n3 300 N 
109098.0000 M3699 937251 n89 n90 300 N 
109125.0000 M3700 500521 n63 n33 300 N 
109155.0000 M3701 863378 n69 n31 300 N 
109183.0000 M3702 744798 n38 n9 300 N 
109215.0000 M3703 712049 n67 n14 300 N 
109249.0000 M3704 998392 n90 n34 300 N 
109282.0000 M3705 665833 n7 n75 300 N 
109315.0000 M3706 512072 n96 n58 300 N 
109344.0000 M3707 726086 n82 n13 300 N 
109378.0000 M3708 532099 n2 n16 300 N 
109412.0000 M3709 808308 n64 n58 300 N 
109443.0000 M3710 589376 n51 n59 300 N 
109477.0000 M3711 828452 n64 n33 300 N 
109506.0000 M3712 593431 n19 n21 300 N 
109540.0000 M3713 965671 n39 n51 300 N 
109571.0000 M3714 914786 n39 n8 300 N 
109599.0000 M3715 642129 n33 n83 300 N 
109624.0000 M3716 771743 n59 n36 300 N 
109655.0000 M3717 520503 n46 n64 300 N 
109683.0000 M3718 989195 n90 n82 300 N 
109717.0000 M3719 699889 n43 n69 300 N 
109750.0000 M3720 658312 n63 n33 300 N 
109779.0000 M3721 568888 n17 n3 300 N 
109806.0000 M3722 927607 n70 n2 300 N 
109839.0000 M3723 702952 n5 n55 300 N 
109864.0000 M3724 742750 n9 n20 300 N 
109896.0000 M3725 505535 n80 n78 300 N 
109927.0000 M3726 749539 n38 n95 300 N 
109960.0000 M3727 598684 n30 n58 300 N 
109988.0000 M3728 990031 n71 n70 300 N 
110022.0000 M3729 558336 n3 n62 300 N 
110050.0000 M3730 567756 n3 n2 300 N 
110081.0000 M3731 726928 n33 n51 300 N 
110108.0000 M3732 790919 n36 n84 300 N 
110142.0000 M3733 719056 n57 n14 300 N 
110169.0000 M3734 752014 n90 n22 300 N 
110200.0000 M3735 538504 n52 n76 300 N 
110227.0000 M3736 797937 n10 n12 300 N 
110254.0000 M3737 633027 n76 n65 300 N 
110280.0000 M3738 714148 n11 n54 300 N 
110314.0000 M3739 975403 n76 n37 300 N 
110344.0000 M3740 597852 n43 n3 300 N 
110373.0000 M3741 930702 n94 n26 300 N 
110400.0000 M3742 838669 n62 n42 300 N 
110430.0000 M3743 529083 n35 n77 300 N 
110464.0000 M3744 876498 n4 n60 300 N 
110496.0000 M3745 544133 n53 n50 300 N 
110524.0000 M3746 594180 n22 n49 300 N 
110552.0000 M3747 635294 n91 n13 300 N 
110585.0000 M3748 866881 n29 n72 300 N 
110616.0000 M3749 782109 n95 n69 300 N 
110643.0000 M3750 722438 n91 n95 300 N 
110673.0000 M3751 787544 n68 n48 300 N 
110702.0000 M3752 543605 n78 n80 300 N 
110733.0000 M3753 694122 n87 n19 300 N 
110759.0000 M3754 553264 n45 n80 300 N 
110790.0000 M3755 547438 n94 n88 300 N 
110820.0000 M3756 547323 n33 n19 300 N 
110845.0000 M3757 846273 n28 n20 300 N 
110877.0000 M3758 682045 n26 n14 300 N 
110910.0000 M3759 673955 n19 n41 300 N 
110938.0000 M3760 847871 n38 n83 300 N 
110972.0000 M3761 640854 n56 n16 300 N 
111006.0000 M3762 996107 n59 n89 300 N 
111033.0000 M3763 948317 n66 n84 300 N 
111067.0000 M3764 829453 n66 n95 300 N 
111096.0000 M3765 930078 n39 n94 300 N 
111125.0000 M3766 652405 n27 n16 300 N 
111154.0000 M3767 985376 n15 n73 300 N 
111187.0000 M3768 606867 n68 n83 300 N 
111215.0000 M3769 699405 n33 n58 300 N 
111248.0000 M3770 676153 n48 n23 300 N 
111282.0000 M3771 621072 n38 n34 300 N 
111307.0000 M3772 792284 n6 n44 300 N 
111340.0000 M3773 976280 n14 n35 300 N 
111369.0000 M3774 632211 n57 n24 300 N 
111394.0000 M3775 621299 n86 n47 300 N 
111421.0000 M3776 698006 n45 n47 300 N 
111450.0000 M3777 948851 n51 n58 300 N 
111483.0000 M3778 591359 n73 n61 300 N 
111510.0000 M3779 576236 n0 n91 300 N 
111539.0000 M3780 756652 n63 n23 300 N 
111572.0000 M3781 643251 n56 n3 300 N 
111603.0000 M3782 970650 n74 n61 300 N 
111632.0000 M3783 509472 n61 n68 300 N 
111660.0000 M3784 762123 n89 n78 300 N 
111687.0000 M3785 918540 n38 n32 300 N 
111712.0000 M3786 679073 n98 n59 300 N 
111740.0000 M3787 559987 n22 n52 300 N 
111772.0000 M3788 676640 n21 n2 300 N 
111805.0000 M3789 951475 n20 n13 300 N 
111835.0000 M3790 987663 n19 n50 300 N 
111867.0000 M3791 886763 n23 n98 300 N 
111894.0000 M3792 963479 n22 n0 300 N 
111928.0000 M3793 597564 n52 n82 300 N 
111955.0000 M3794 715362 n72 n75 300 N 
111980.0000 M3795 706603 n83 n68 300 N 
112005.0000 M3796 867132 n56 n39 300 N 
112036.0000 M3797 640508 n64 n3 300 N 
112065.0000 M3798 522389 n88 n90 300 N 
112098.0000 M3799 856760 n43 n67 300 N 
112123.0000 M3800 875037 n61 n91 300 N 
112151.0000 M3801 574664 n93 n78 300 N 
112182.0000 M3802 997094 n43 n98 300 N 
112207.0000 M3803 871255 n7 n85 300 N 
112235.0000 M3804 786054 n23 n10 300 N 
112264.0000 M3805 592691 n42 n26 300 N 
112294.0000 M3806 733393 n40 n57 300 N 
112319.0000 M3807 933227 n50 n41 300 N 
112344.0000 M3808 822050 n28 n0 300 N 
112370.0000 M3809 697554 n96 n94 300 N 
112404.0000 M3810 679410 n31 n59 300 N 
112437.0000 M3811 754170 n2 n77 300 N 
112464.0000 M3812 521919 n3 n25 300 N 
112494.0000 M3813 516378 n39 n84 300 N 
112522.0000 M3814 859783 n55 n62 300 N 
112550.0000 M3815 680424 n74 n58 300 N 
112582.0000 M3816 785513 n75 n17 300 N 
112614.0000 M3817 731871 n23 n46 300 N 
112648.0000 M3818 895946 n43 n45 300 N 
112679.0000 M3819 574330 n33 n90 300 N 
112707.0000 M3820 532301 n59 n96 300 N 
112735.0000 M3821 597814 n26 n89 300 N 
112765.0000 M3822 734106 n28 n50 300 N 
112793.0000 M3823 839283 n46 n13 300 N 
112825.0000 M3824 911095 n55 n32 300 N 
112853.0000 M3825 876019 n29 n12 300 N 
112883.0000 M3826 648913 n45 n16 300 N 
112917.0000 M3827 599929 n86 n96 300 N 
112942.0000 M3828 825972 n19 n96 300 N 
112969.0000 M3829 961579 n71 n53 300 N 
112995.0000 M3830 821550 n38 n39 300 N 
113022.0000 M3831 746673 n64 n90 300 N 
113048.0000 M3832 930768 n88 n52 300 N 
113080.0000 M3833 668083 n12 n21 300 N 
113110.0000 M3834 818412 n61 n92 300 N 
113136.0000 M3835 777437 n41 n50 300 N 
113161.0000 M3836 641239 n60 n57 300 N 
113192.0000 M3837 616030 n57 n24 300 N 
113221.0000 M3838 847400 n16 n7 300 N 
113252.0000 M3839 609700 n8 n77 300 N 
113279.0000 M3840 886135 n67 n88 300 N 
113307.0000 M3841 921601 n59 n42 300 N 
113336.0000 M3842 507006 n49 n66 300 N 
113363.0000 M3843 668361 n65 n51 300 N 
113389.0000 M3844 937147 n64 n81 300 N 
113415.0000 M3845 690961 n69 n27 300 N 
113444.0000 M3846 581611 n30 n24 300 N 
113478.0000 M3847 909585 n21 n9 300 N 
113506.0000 M3848 519184 n83 n12 300 N 
113531.0000 M3849 602466 n65 n38 300 N 
113565.0000 M3850 552588 n91 n79 300 N 
113595.0000 M3851 886497 n9 n23 300 N 
113624.0000 M3852 913571 n38 n70 300 N 
113657.0000 M3853 660265 n86 n70 300 N 
113689.0000 M3854 744349 n44 n29 300 N 
113715.0000 M3855 520316 n58 n88 300 N 
113745.0000 M3856 579200 n70 n86 300 N 
113770.0000 M3857 963611 n47 n14 300 N 
113803.0000 M3858 843801 n68 n22 300 N 
113836.0000 M3859 506408 n20 n87 300 N 
113861.0000 M3860 827828 n2 n66 300 N 
113891.0000 M3861 824107 n27 n59 300 N 
113920.0000 M3862 937823 n90 n48 300 N 
113953.0000 M3863 695242 n79 n54 300 N 
